objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_g1,diff_i,diff_z
1237651801237291123,157.22136,0.11164492,18.35267,16.67507,15.8452,15.42814,15.1289,19.79128,18.21136,17.49812,17.11213,16.82706,0.09515768,1.677608,0.8298664,0.417058,0.2992382,GALAXY,-1.438604,-1.536299,-1.652924,-1.683988,-1.698161
1237648721757536615,157.07454,0.24440553,21.7951,20.52115,18.8387,18.00161,17.7007,22.61878,21.83044,20.25339,19.43679,19.15749,0.4548784,1.273947,1.682451,0.8370895,0.3009129,GALAXY,-0.823679,-1.309288,-1.41469,-1.435179,-1.456791
1237651801237225645,157.20192,0.13022098,20.06648,18.24185,17.27182,16.87582,16.51409,21.04061,19.50066,18.57418,18.24904,17.92416,0.1073147,1.824627,0.9700317,0.395998,0.3617363,GALAXY,-0.9741268,-1.25881,-1.302362,-1.373219,-1.410074
1237648720147710255,158.75439,-0.89455383,22.59733,19.84163,18.25925,17.64381,17.25272,23.87261,21.14564,19.59021,18.91763,18.46725,0.2533005,2.755703,1.582382,0.6154346,0.3910961,GALAXY,-1.27528,-1.30401,-1.330963,-1.273819,-1.214533
1237648720147644495,158.65953,-0.85265429,17.1794,16.20053,15.82611,15.5201,15.39732,19.07233,18.13324,17.73958,17.39617,17.15321,0.07378269,0.9788742,0.3744183,0.3060074,0.1227798,GALAXY,-1.892927,-1.932711,-1.913471,-1.87607,-1.755884
1237654669202620549,158.92842,-0.75271925,20.88611,18.6668,17.60258,17.16673,16.81362,21.06913,18.95078,18.05167,17.64457,17.18719,0.1156046,2.219307,1.06422,0.4358501,0.3531113,GALAXY,-0.1830273,-0.2839832,-0.4490871,-0.4778366,-0.3735714
1237654669202555040,158.75707,-0.83120866,19.4384,18.53253,18.19308,17.89026,17.81663,19.97496,19.1495,19.05939,18.76383,18.53637,0.1188507,0.9058647,0.3394547,0.3028202,0.07362938,GALAXY,-0.5365658,-0.6169662,-0.8663082,-0.8735771,-0.7197456
1237654669202685998,159.06816,-0.78902918,19.25937,17.70829,16.85367,16.41248,16.22828,21.09648,19.60327,18.91903,18.53763,18.14456,0.1152516,1.551079,0.8546276,0.441185,0.1842022,GALAXY,-1.837109,-1.894976,-2.065365,-2.125153,-1.916281
1237654669202751689,159.20777,-0.63144405,18.46758,17.36256,16.81267,16.50742,16.29303,20.84643,20.04147,19.65068,19.2422,18.8675,0.06355976,1.105015,0.5498962,0.3052425,0.2143974,GALAXY,-2.378855,-2.678911,-2.838013,-2.734779,-2.574474
1237654669202751605,159.19671,-0.68234241,20.51538,18.31076,17.34619,16.94109,16.64871,21.62404,19.66156,18.84863,18.43066,18.01346,0.09583383,2.204618,0.9645691,0.4050999,0.2923775,GALAXY,-1.108665,-1.350803,-1.502441,-1.489573,-1.364746
1237654669202686096,159.03373,-0.65581913,18.25745,17.06558,16.65427,16.36059,16.29026,20.38262,19.3295,19.14313,18.86852,18.55446,0.0635918,1.191866,0.4113083,0.2936821,0.07032967,GALAXY,-2.125175,-2.26392,-2.488857,-2.507933,-2.264204
1237654669202555082,158.83121,-0.80866457,18.39048,17.75552,17.52163,17.21282,17.25613,18.82248,18.22121,18.1631,17.86789,17.73026,0.1240975,0.6349545,0.2338886,0.3088131,-0.04331207,GALAXY,-0.4320087,-0.4656868,-0.6414623,-0.6550713,-0.4741268
1237648720147644651,158.61943,-0.84977698,20.94242,18.80931,17.64996,17.1769,16.83925,21.77604,19.70115,18.59642,18.09269,17.68084,0.1833175,2.133112,1.159349,0.4730625,0.3376446,GALAXY,-0.8336163,-0.8918457,-0.9464645,-0.9157944,-0.8415909
1237654669202751685,159.17806,-0.73335699,20.11706,18.75656,17.73405,17.27293,16.98851,21.21866,20.0073,19.14025,18.67618,18.33148,0.2188704,1.360504,1.022507,0.4611244,0.2844143,GALAXY,-1.101595,-1.25074,-1.406202,-1.403255,-1.342968
1237648720684646616,159.00777,-0.63012616,19.09343,17.27566,16.36433,15.96809,15.63379,20.32005,18.52473,17.59184,17.25318,16.88592,0.09535529,1.817766,0.9113274,0.396246,0.3343,GALAXY,-1.226622,-1.249073,-1.22751,-1.285089,-1.252135
1237648720684712191,159.08805,-0.51171669,19.54571,18.00978,16.99597,16.48326,16.06914,21.87271,20.52054,19.42998,18.89971,18.44279,0.1508875,1.535927,1.013811,0.5127048,0.4141235,GALAXY,-2.327003,-2.510765,-2.434011,-2.416447,-2.37365
1237648720684712091,159.0575,-0.58408185,19.17135,17.32247,16.39542,15.9763,15.64476,20.47402,18.80139,17.84932,17.47778,17.09046,0.0950123,1.848879,0.9270573,0.4191208,0.3315344,GALAXY,-1.302666,-1.47892,-1.453905,-1.501484,-1.445695
1237654669739557052,159.0412,-0.36577189,22.05384,19.84458,18.15221,17.62247,17.24176,22.70381,20.90256,19.34374,18.82109,18.31698,0.3145129,2.209269,1.692364,0.5297394,0.3807087,GALAXY,-0.6499615,-1.05798,-1.191528,-1.198614,-1.07522
1237648721221582984,159.03906,-0.20383547,19.83861,18.1009,17.4036,17.06585,16.82908,20.86567,19.30468,18.64561,18.36929,18.13883,0.05854148,1.737705,0.6973019,0.3377552,0.2367687,GALAXY,-1.027063,-1.203772,-1.242012,-1.303446,-1.309748
1237648720684777601,159.21644,-0.60487908,19.50163,17.63832,16.7361,16.30723,15.9217,21.09485,19.40854,18.49764,18.08261,17.66396,0.0952765,1.863316,0.9022198,0.4288673,0.3855314,GALAXY,-1.593222,-1.770224,-1.761547,-1.775385,-1.742257
1237654669739557085,159.12107,-0.34738504,21.23143,19.53625,17.958,17.38132,17.05417,21.99535,20.61441,19.17025,18.6174,18.15341,0.2812684,1.695181,1.578249,0.5766773,0.3271484,GALAXY,-0.7639217,-1.078159,-1.212252,-1.236074,-1.099234
1237654669739557083,159.12099,-0.32534855,20.71317,19.47255,17.85101,17.28652,16.91567,21.4669,20.52188,19.06199,18.50292,18.05389,0.2823733,1.24062,1.621538,0.5644932,0.3708458,GALAXY,-0.7537327,-1.049332,-1.210979,-1.216402,-1.138212
1237648720684712080,159.04289,-0.45787753,20.11107,18.47772,17.4454,16.9974,16.67312,21.3647,19.8536,18.79306,18.36443,18.02995,0.1501351,1.63335,1.032324,0.4479961,0.3242855,GALAXY,-1.253626,-1.375877,-1.347662,-1.367029,-1.356838
1237654669739622598,159.26551,-0.35508684,20.82656,18.63174,17.33751,16.84859,16.49946,21.68909,19.69955,18.52102,18.01245,17.60232,0.1916175,2.19482,1.294231,0.488924,0.3491287,GALAXY,-0.8625202,-1.067804,-1.183506,-1.163866,-1.102858
1237648721221583000,159.05953,-0.1590316,16.69134,15.44485,14.79711,14.449,14.17383,19.40266,18.27482,17.65006,17.32448,17.04268,0.02770622,1.246496,0.6477327,0.3481121,0.2751713,GALAXY,-2.711313,-2.829973,-2.852948,-2.87548,-2.868848
1237648721221648570,159.30949,-0.087436321,18.47492,17.55467,17.1876,17.00486,16.84061,19.7568,19.00815,18.77717,18.68382,18.57524,0.02126185,0.9202461,0.3670769,0.1827393,0.1642437,GALAXY,-1.281885,-1.453482,-1.589571,-1.678963,-1.734625
1237648720684712170,159.1523,-0.57937496,19.43569,18.19126,17.44952,17.04709,16.80507,20.8721,19.78049,19.0196,18.62984,18.36386,0.1579997,1.244427,0.7417355,0.4024353,0.2420177,GALAXY,-1.436411,-1.589226,-1.570074,-1.582756,-1.558792
1237648721221714070,159.37678,-0.20220599,20.29198,18.45791,17.46308,17.03382,16.68936,21.1873,19.38719,18.42315,18.0302,17.66601,0.09639085,1.834066,0.994833,0.429266,0.3444519,GALAXY,-0.8953228,-0.9292793,-0.9600658,-0.9963837,-0.9766483
1237648720684712156,159.13434,-0.48705558,19.14288,17.59179,16.53586,16.04962,15.65503,21.23546,19.76663,18.67012,18.16837,17.78133,0.1594188,1.55109,1.055935,0.4862347,0.3945942,GALAXY,-2.092577,-2.174839,-2.134258,-2.118744,-2.126299
1237648720684712010,159.1268,-0.50561242,17.96624,16.5086,15.7994,15.42986,15.16879,21.03537,19.63563,18.76647,18.39243,18.08901,0.08467862,1.45764,0.7092037,0.3695383,0.2610645,GALAXY,-3.069132,-3.127033,-2.967075,-2.962567,-2.920213
1237648720147513563,158.39053,-1.0470216,19.26507,18.08533,17.28184,16.86197,16.60659,20.49233,19.38287,18.56486,18.11228,17.76506,0.1530027,1.179743,0.8034897,0.4198627,0.2553864,GALAXY,-1.227264,-1.297543,-1.283026,-1.250307,-1.158472
1237654668665552973,158.39495,-1.06786,18.57061,17.5451,16.96843,16.59997,16.38874,19.72186,18.66318,18.4069,18.0703,17.68018,0.1528445,1.025511,0.5766735,0.3684559,0.2112331,GALAXY,-1.151245,-1.118082,-1.438471,-1.470329,-1.291445
1237648720147644718,158.5882,-0.90767426,20.49121,18.28515,17.12025,16.66466,16.354,22.47351,20.62002,19.37651,18.91576,18.47224,0.1834095,2.206062,1.1649,0.4555912,0.3106651,GALAXY,-1.982294,-2.334871,-2.256256,-2.251101,-2.11824
1237654669202489478,158.60585,-0.8333998,22.00306,18.74746,17.40902,16.93473,16.61918,22.73632,19.57445,18.39752,17.93326,17.52214,0.2389265,3.255594,1.338438,0.4742947,0.3155441,GALAXY,-0.7332668,-0.8269882,-0.988493,-0.9985332,-0.902956
1237648720147579104,158.47686,-1.0157902,18.63088,17.52897,17.06072,16.79267,16.65679,20.28974,19.26106,18.81054,18.55803,18.2884,0.0818151,1.101908,0.4682484,0.2680569,0.1358738,GALAXY,-1.658861,-1.73209,-1.749815,-1.765366,-1.631607
1237648720147513541,158.37111,-0.86040846,18.29848,17.14306,16.77426,16.53461,16.40032,21.06891,19.97209,19.66562,19.36952,19.07094,0.04044293,1.155422,0.3688049,0.2396507,0.1342831,GALAXY,-2.770424,-2.829033,-2.891367,-2.834919,-2.670616
1237654668665552979,158.411,-1.1997616,20.21543,18.23295,17.15636,16.70137,16.35977,21.35289,19.27156,18.39043,17.93356,17.49161,0.1529721,1.982471,1.076597,0.4549847,0.3415985,GALAXY,-1.137461,-1.03861,-1.234077,-1.232187,-1.131832
1237654668665618647,158.57635,-1.2386839,18.74238,17.72692,17.25985,17.04024,16.82698,21.27013,20.06563,19.91589,19.65881,19.2242,0.03902109,1.015455,0.4670734,0.2196121,0.213253,GALAXY,-2.527754,-2.338709,-2.656044,-2.618578,-2.397213
1237654669202423936,158.49056,-0.73255362,20.11642,18.01532,16.84826,16.36652,16.04271,21.39764,19.35841,18.39314,17.95251,17.53315,0.152541,2.101099,1.167059,0.481739,0.3238144,GALAXY,-1.281221,-1.343086,-1.544874,-1.585985,-1.490446
1237648722831409299,157.34826,1.1629616,19.21373,18.0705,17.62396,17.36425,17.24666,20.73261,19.70077,19.1659,18.83437,18.66811,0.09728704,1.143232,0.4465351,0.2597141,0.1175919,GALAXY,-1.518881,-1.630276,-1.541943,-1.470125,-1.421455
1237654671349448806,157.40455,0.95112941,17.13931,15.88842,15.35557,15.08955,14.86317,20.08132,18.68246,18.0307,17.6558,17.43278,0.0225078,1.250898,0.5328417,0.2660208,0.226388,GALAXY,-2.942005,-2.794041,-2.675122,-2.566244,-2.569617
1237648722831409261,157.30071,1.1139026,19.73561,18.38281,17.6224,17.2323,17.00919,20.28884,18.95516,18.18257,17.76763,17.56674,0.1486534,1.352808,0.7604084,0.3900986,0.2231121,GALAXY,-0.5532207,-0.5723553,-0.5601692,-0.5353336,-0.5575542
1237651752389771391,157.32984,0.97277973,19.0978,16.93672,15.99628,15.58545,15.25772,20.28375,18.17609,17.36501,16.99483,16.57117,0.08862168,2.161074,0.9404392,0.4108343,0.3277264,GALAXY,-1.185955,-1.239365,-1.368727,-1.409387,-1.313445
1237648722294538414,157.27862,0.78484484,19.88229,18.26288,17.40863,17.03486,16.7532,20.76158,19.09768,18.25661,17.87957,17.57423,0.1148231,1.619408,0.8542557,0.373764,0.2816601,GALAXY,-0.8792839,-0.8347912,-0.8479862,-0.8447094,-0.821022
1237648722294472925,157.226,0.71953373,20.66785,18.07716,16.94099,16.45077,16.06933,21.81829,19.49993,18.38927,17.95848,17.59657,0.145606,2.590698,1.136166,0.4902191,0.381443,GALAXY,-1.150434,-1.422775,-1.448282,-1.50771,-1.527241
1237648722294603908,157.38976,0.6642326,19.13722,17.46087,16.55991,16.17052,15.86696,20.25673,18.56842,17.65697,17.28412,16.96732,0.09667995,1.676352,0.9009571,0.3893948,0.3035526,GALAXY,-1.119511,-1.107553,-1.097061,-1.113605,-1.100357
1237648722294603919,157.39456,0.80530713,18.24795,16.84749,16.13889,15.77857,15.52762,19.5197,18.41644,17.76591,17.43588,17.20429,0.05115105,1.400465,0.7085991,0.3603201,0.2509441,GALAXY,-1.271751,-1.568958,-1.627022,-1.65731,-1.676671
1237648722831474785,157.39503,1.2126819,19.67792,18.2384,17.39365,16.95863,16.71939,21.17125,19.7557,18.80268,18.29554,18.00483,0.1460147,1.43952,0.8447456,0.4350166,0.2392406,GALAXY,-1.493336,-1.517302,-1.409033,-1.336905,-1.28544
1237648722294603958,157.45878,0.63558093,18.69053,17.39483,16.73079,16.32786,16.06545,20.69527,19.3409,18.55829,18.09076,17.83707,0.09626278,1.295704,0.6640377,0.4029312,0.2624092,GALAXY,-2.004734,-1.946068,-1.827501,-1.762905,-1.771616
1237648722294538940,157.35038,0.74014558,23.34292,21.16504,19.60167,19.03889,18.66926,23.6276,22.09067,20.58498,20.00703,19.60621,0.3186841,2.177883,1.563372,0.5627804,0.3696308,GALAXY,-0.2846794,-0.9256287,-0.9833088,-0.9681454,-0.9369545
1237654671349448811,157.408,0.92468613,20.42043,18.35246,17.43703,17.01988,16.6715,21.04973,18.97787,18.05179,17.61184,17.25884,0.08889269,2.06797,0.9154358,0.4171486,0.348381,GALAXY,-0.6293011,-0.6254044,-0.6147594,-0.5919628,-0.5873413
1237651801771802893,151.93499,0.54932404,20.09283,18.28298,17.3812,16.97051,16.67458,20.89279,19.18028,18.34396,17.95072,17.61353,0.09717491,1.809858,0.9017792,0.4106865,0.295927,GALAXY,-0.7999592,-0.8973064,-0.9627666,-0.9802132,-0.9389458
1237648721755308289,151.96925,0.30330421,17.37436,17.15985,17.32303,17.33113,17.72555,19.45808,19.46224,19.74568,19.84146,19.9889,0.03379481,0.2145119,-0.1631832,-0.008090973,-0.3944283,GALAXY,-2.083715,-2.302387,-2.422644,-2.510338,-2.263346
1237654670810218692,151.95363,0.46830588,20.28406,18.35452,17.43448,17.01772,16.66362,20.96331,19.0984,18.21816,17.8066,17.43064,0.09807955,1.929546,0.9200363,0.4167576,0.354105,GALAXY,-0.679245,-0.7438812,-0.7836819,-0.7888813,-0.7670231
1237648721755308228,151.88617,0.39682611,19.78928,17.92628,16.93039,16.44451,16.04216,21.18731,19.49405,18.49906,18.0082,17.61561,0.09946534,1.863005,0.9958916,0.4858799,0.4023438,GALAXY,-1.398031,-1.567776,-1.568676,-1.563696,-1.57345
1237651801234931916,151.91475,0.1855743,18.80938,17.27461,16.54217,16.14932,15.86793,21.33654,19.8082,19.1382,18.74688,18.38503,0.09311079,1.534769,0.7324352,0.392849,0.2813931,GALAXY,-2.527168,-2.533596,-2.596024,-2.597555,-2.517099
1237651801234931851,151.85429,0.18631434,19.15931,17.50387,16.68816,16.31008,16.00435,21.37767,19.70571,18.83174,18.48349,18.12958,0.09584994,1.655441,0.8157139,0.3780746,0.3057327,GALAXY,-2.218355,-2.201838,-2.143579,-2.17341,-2.125231
1237654670810153193,151.92267,0.44723804,18.83694,17.41183,16.76406,16.42012,16.20326,21.07672,19.73133,19.16599,18.78811,18.48435,0.06256386,1.425106,0.6477737,0.3439407,0.2168598,GALAXY,-2.239777,-2.319494,-2.40193,-2.367994,-2.281096
1237648721755308246,151.91384,0.38115997,20.1652,18.45891,17.57109,17.19378,16.89362,21.05186,19.3553,18.44521,18.09565,17.77167,0.09803706,1.706282,0.8878269,0.3773022,0.300169,GALAXY,-0.8866692,-0.896389,-0.8741226,-0.9018688,-0.8780556
1237651801771802635,151.85576,0.62764017,17.07291,16.0456,15.61539,15.39106,15.26234,20.08148,19.10507,18.72003,18.3733,18.14616,0.03141538,1.027311,0.4302073,0.2243319,0.1287165,GALAXY,-3.008572,-3.059467,-3.104642,-2.982239,-2.883819
1237648722292113648,151.83974,0.63555182,20.0507,18.18121,17.30899,16.93028,16.66318,20.93692,19.07385,18.24998,17.89101,17.62107,0.09845418,1.869497,0.8722153,0.3787098,0.267107,GALAXY,-0.886219,-0.8926392,-0.9409847,-0.9607258,-0.9578934
1237648722292047942,151.65353,0.75974061,19.252,17.99869,17.52048,17.22456,17.17039,21.21202,20.15583,19.60865,19.33228,19.1111,0.09747344,1.253309,0.4782124,0.2959175,0.05417252,GALAXY,-1.960026,-2.157139,-2.088171,-2.107727,-1.940718
1237648722292113537,151.70223,0.80701157,19.01527,17.78118,17.23318,16.93616,16.73632,20.31079,19.10897,18.62955,18.34066,18.1617,0.0460473,1.234087,0.5480003,0.2970161,0.1998425,GALAXY,-1.295527,-1.327791,-1.396368,-1.404497,-1.425375
1237648722292179127,151.88829,0.78643795,18.70784,16.95344,16.06331,15.58724,15.2448,21.01258,19.16617,18.16138,17.6698,17.27262,0.09493141,1.754395,0.8901367,0.4760618,0.3424425,GALAXY,-2.304741,-2.212723,-2.098068,-2.082559,-2.027819
1237648722292047889,151.56863,0.7154855,22.25915,19.52941,17.93624,17.32216,16.89918,23.50735,20.88037,19.22279,18.61752,18.13336,0.2688864,2.729742,1.59317,0.6140804,0.4229832,GALAXY,-1.248196,-1.350962,-1.286552,-1.295355,-1.234182
1237651752387281001,151.66416,0.90803702,17.95835,16.82476,16.28208,15.99689,15.83419,20.03946,19.1704,18.94764,18.70319,18.411,0.04452823,1.133583,0.5426865,0.2851887,0.1626978,GALAXY,-2.081118,-2.34564,-2.66556,-2.706303,-2.576806
1237648722292179094,151.84724,0.80628305,19.00259,17.974,17.46353,17.10662,16.9578,20.8045,19.81692,19.26136,18.92149,18.77547,0.09636237,1.028593,0.5104618,0.3569088,0.1488247,GALAXY,-1.801912,-1.842928,-1.797829,-1.814863,-1.817665
1237648722292113603,151.79943,0.80904455,18.34329,17.1717,16.74939,16.60071,16.63143,22.1587,20.99943,20.64899,20.4339,20.2729,0.02124679,1.171587,0.422308,0.1486835,-0.03072357,GALAXY,-3.815411,-3.827734,-3.899595,-3.833195,-3.641466
1237648722292179246,151.90767,0.7049436,19.48138,18.09077,17.52725,17.15946,16.97153,21.73332,20.45194,19.81624,19.43468,19.20283,0.06898676,1.39061,0.5635185,0.3677921,0.1879253,GALAXY,-2.25194,-2.361174,-2.288992,-2.275219,-2.231295
1237651801234997435,152.08673,0.16140877,18.94879,16.89105,15.93046,15.49008,15.14801,20.86947,18.88913,18.01858,17.52763,17.17958,0.09333034,2.057743,0.9605932,0.4403725,0.3420773,GALAXY,-1.920677,-1.998081,-2.088122,-2.037549,-2.031579
1237648721755308190,151.98505,0.2721735,16.80602,15.06692,14.28768,13.93487,13.65824,18.94475,17.22422,16.45905,16.11699,15.85698,0.03342812,1.739092,0.7792416,0.3528156,0.2766247,GALAXY,-2.138733,-2.157295,-2.171373,-2.182121,-2.198743
1237651801234997481,152.10502,0.17591857,18.17445,16.2742,15.33882,14.92564,14.58673,20.05345,18.1933,17.36283,16.92019,16.63215,0.09552933,1.900246,0.93538,0.4131813,0.3389101,GALAXY,-1.879005,-1.9191,-2.024007,-1.994554,-2.045424
1237648705135968563,233.68288,0.53823327,19.39915,17.78266,16.90954,16.48201,16.15253,21.18289,19.60458,18.7697,18.35231,17.99448,0.08670919,1.616493,0.8731213,0.4275303,0.3294735,GALAXY,-1.783735,-1.821926,-1.860161,-1.870308,-1.841951
1237648721791287593,234.04531,0.34738318,20.25698,18.48663,17.3617,16.86301,16.47263,21.22785,19.47542,18.37007,17.89723,17.47521,0.1533939,1.77035,1.124929,0.4986916,0.3903809,GALAXY,-0.970871,-0.9887848,-1.008368,-1.034218,-1.002581
1237648705136034048,233.7711,0.55165011,20.57033,18.59785,17.48242,17.05034,16.70922,21.59839,19.46131,18.42887,18.00462,17.63908,0.1603496,1.972481,1.115433,0.4320812,0.3411179,GALAXY,-1.028063,-0.8634586,-0.9464474,-0.9542866,-0.9298649
1237648705136099425,234.01454,0.63037053,18.71873,16.49709,15.5325,15.04982,14.84957,20.124,18.01106,17.16822,16.78855,16.40992,0.09436671,2.22164,0.9645863,0.482686,0.2002478,GALAXY,-1.405268,-1.513971,-1.635714,-1.738736,-1.560352
1237655498134126917,218.72731,-2.6409607,19.22404,17.6697,17.14657,16.88519,16.71036,21.46205,19.73862,19.27853,19.03392,18.68184,0.08231439,1.554333,0.5231285,0.2613792,0.1748333,GALAXY,-2.23801,-2.06892,-2.13196,-2.148727,-1.971478
1237655498134192473,218.76961,-2.6054228,22.17025,21.21439,19.78711,19.26159,19.04468,22.16937,21.37377,20.02278,19.53354,19.27377,0.2360175,0.955864,1.427282,0.5255165,0.2169151,GALAXY,0.0008831024,-0.1593761,-0.2356758,-0.2719517,-0.2290936
1237655691938758897,218.76924,-2.2898087,20.01772,18.18093,17.1993,16.76032,16.40379,21.27188,19.38013,18.44998,18.05914,17.64151,0.1291348,1.836788,0.9816284,0.4389858,0.3565273,GALAXY,-1.25416,-1.1992,-1.250675,-1.298817,-1.237719
1237655691938758807,218.71411,-2.4110636,18.82891,18.02545,17.45891,17.09332,16.97742,20.22033,19.6259,19.26716,18.9026,18.75415,0.1508758,0.8034592,0.5665417,0.365591,0.1158943,GALAXY,-1.391424,-1.600454,-1.808249,-1.809278,-1.776724
1237655498670997642,218.58806,-2.1619442,22.74811,19.59412,17.9683,17.38735,17.05088,23.07427,20.77083,19.22721,18.71165,18.34536,0.2902563,3.153988,1.625826,0.580946,0.3364735,GALAXY,-0.3261566,-1.176708,-1.258915,-1.324297,-1.294481
1237655691938693490,218.66686,-2.3639114,19.21641,18.18982,17.65003,17.25969,17.04468,20.72845,19.79445,19.31549,18.99739,18.66737,0.1285392,1.026587,0.539793,0.3903332,0.2150097,GALAXY,-1.512047,-1.604626,-1.665462,-1.737698,-1.62269
1237655498134126837,218.64957,-2.5511706,24.28467,19.94542,18.23842,17.64653,17.27338,24.16277,21.13965,19.52654,18.94869,18.46825,0.2841606,4.339256,1.706993,0.5918922,0.3731518,GALAXY,0.1219006,-1.194231,-1.28812,-1.302162,-1.194872
1237655498134126852,218.65493,-2.5699749,19.63836,17.72183,16.70999,16.28707,15.96643,20.85826,18.91151,17.98945,17.57303,17.15826,0.1226802,1.916529,1.011843,0.4229202,0.3206406,GALAXY,-1.219896,-1.189678,-1.279465,-1.285965,-1.191835
1237655498134126800,218.60188,-2.5220847,19.026,17.90981,17.51089,17.24192,17.0456,20.54306,19.49143,19.20092,18.99043,18.70229,0.05040289,1.116192,0.3989182,0.2689629,0.1963196,GALAXY,-1.517059,-1.581627,-1.690037,-1.748508,-1.656689
1237655498134126939,218.59231,-2.5464209,20.78971,18.27338,16.71621,16.1644,15.80129,22.50358,20.33884,18.86783,18.38608,17.94653,0.2904651,2.516333,1.557169,0.551815,0.3631096,GALAXY,-1.713863,-2.065462,-2.151617,-2.221685,-2.145239
1237655692475564272,218.64091,-2.074246,19.94613,18.16631,17.13547,16.68036,16.35541,21.13343,19.37743,18.43159,18.00567,17.59916,0.1283707,1.779818,1.03084,0.4551163,0.3249454,GALAXY,-1.187305,-1.211115,-1.29612,-1.325319,-1.243755
1237655692475564293,218.65636,-2.0353832,19.99574,17.69266,16.67153,16.22797,15.90535,21.60753,19.15944,18.24896,17.84183,17.44539,0.1298402,2.30308,1.021132,0.4435635,0.3226166,GALAXY,-1.61179,-1.466776,-1.577429,-1.613857,-1.540035
1237651252015661443,116.23986,39.38773,18.26494,16.77891,16.06788,15.64666,15.35587,20.50883,18.97413,18.38284,17.93107,17.59711,0.04601919,1.486027,0.7110271,0.4212208,0.2907906,GALAXY,-2.243893,-2.195215,-2.314955,-2.28441,-2.241241
1237651191887888821,116.81768,39.511822,19.20275,17.60408,16.84138,16.47193,16.18999,21.52066,19.77848,18.99258,18.66802,18.28385,0.08561257,1.598673,0.762701,0.3694439,0.2819462,GALAXY,-2.317909,-2.1744,-2.151201,-2.196091,-2.093861
1237651191887888746,116.78577,39.440611,18.73759,17.51734,16.91867,16.58491,16.38221,20.83181,19.44912,18.82121,18.61042,18.23048,0.08666024,1.220259,0.5986633,0.3337593,0.2027054,GALAXY,-2.094213,-1.93178,-1.902538,-2.025509,-1.848272
1237651191887888686,116.81956,39.386469,18.80705,16.83063,15.90854,15.48477,15.18666,20.6538,18.58474,17.70906,17.36562,16.99267,0.08478965,1.976425,0.9220905,0.4237671,0.29811,GALAXY,-1.846741,-1.754108,-1.80052,-1.88085,-1.806012
1237651252015792491,116.57784,39.552886,18.67003,17.3604,16.57906,16.18719,15.88644,19.77446,18.42264,17.78046,17.43381,17.08786,0.08604365,1.309631,0.7813473,0.3918629,0.3007498,GALAXY,-1.104422,-1.062239,-1.201405,-1.24662,-1.201419
1237651252015858020,116.72218,39.628943,19.47903,17.43357,16.55262,16.05545,15.67998,21.67228,19.71886,19.05409,18.56036,18.01805,0.08637451,2.045458,0.8809509,0.4971752,0.3754663,GALAXY,-2.193243,-2.285282,-2.501469,-2.504911,-2.338067
1237651191887954434,116.85262,39.691922,20.16389,17.96967,17.03263,16.62156,16.28469,21.18071,18.90915,18.05891,17.71275,17.31727,0.0971724,2.194225,0.9370422,0.4110699,0.3368664,GALAXY,-1.016815,-0.939476,-1.026287,-1.091188,-1.032579
1237651191887954238,116.89345,39.668209,20.23232,18.0009,16.98916,16.5532,16.21413,20.9025,18.78145,17.8775,17.49541,17.10052,0.09707375,2.231424,1.01174,0.435957,0.3390656,GALAXY,-0.6701832,-0.7805519,-0.8883419,-0.9422073,-0.8863811
1237651192424890572,116.58249,39.857242,18.20332,17.10818,16.63843,16.40904,16.23618,20.29482,19.14126,18.92725,18.89701,18.61866,0.01299306,1.095139,0.4697495,0.2293892,0.1728611,GALAXY,-2.091503,-2.033083,-2.288815,-2.487965,-2.382475
1237651192424956382,116.58908,40.042407,19.35103,17.90768,17.24644,16.87039,16.52739,21.4018,20.13434,19.69992,19.41733,18.76602,0.04583495,1.443357,0.6612396,0.3760509,0.3429928,GALAXY,-2.05077,-2.226664,-2.453482,-2.546947,-2.238623
1237651191888150693,117.18962,39.991464,19.90341,18.00454,17.253,16.77276,16.48512,20.50862,18.58124,17.9154,17.44827,17.11523,0.06744695,1.898876,0.7515354,0.480238,0.2876377,GALAXY,-0.6052036,-0.5767002,-0.6624031,-0.6755066,-0.6301041
1237651252552204650,115.4867,38.900431,20.46581,18.65049,17.53949,17.00123,16.58588,21.4547,19.7502,18.65973,18.14236,17.73485,0.1800312,1.815313,1.111008,0.5382595,0.4153461,GALAXY,-0.9888954,-1.099709,-1.120241,-1.141134,-1.14897
1237651252552270362,115.56117,39.004631,22.50165,20.29781,18.58175,18.01493,17.67564,23.31875,21.34282,19.70102,19.16678,18.76074,0.3485981,2.203844,1.716057,0.5668201,0.3392925,GALAXY,-0.8171005,-1.045013,-1.119268,-1.15185,-1.0851
1237651192424300857,115.56391,38.898002,18.41085,16.52087,15.69249,15.29521,15.01026,20.18788,18.15978,17.48927,17.04724,16.71545,0.06063101,1.889977,0.8283777,0.3972864,0.2849474,GALAXY,-1.777035,-1.638912,-1.796777,-1.752029,-1.705194
1237651252552204741,115.39359,38.933134,24.40672,20.35141,18.62349,18.07699,17.65919,24.59142,21.19016,19.50878,18.99304,18.55237,0.3168686,4.055319,1.727915,0.546505,0.4177952,GALAXY,-0.1846924,-0.8387585,-0.8852844,-0.9160519,-0.8931828
